date,pblh_mean,pblh_min,pblh_max,pblh_night,pblh_range,t850_mean,slp_mean,tqv_mean,inversion_strength,inversion_strength_max,ventilation_index,ventilation_index_min,t850_max
2018-12-13,292.24622,63.120224,1046.579,429.4923,983.45874,12.17257,1022.062,7.988363,-0.1358627714233407,-7.054779333984374,967.3288956439453,208.92662853610838,13.069733
2018-12-14,124.57293,63.527264,303.40396,153.98242,239.8767,11.705043,1020.5684,8.21478,-0.8391811609497069,-4.23971572265625,368.189058098156,187.76184745466423,12.434509
2018-12-15,311.57724,63.715168,1057.5306,360.976,993.8155,12.271709,1017.865,9.71716,-1.5748435578613282,-6.41427626953125,436.1231688729828,89.1838600726612,13.978699
2018-12-16,517.72577,199.36935,1041.7578,715.395,842.3884,13.631389,1018.6284,10.238911,-0.2619593357543941,-5.554413,954.6829528977356,367.6357933325958,14.1875
2018-12-17,439.06308,144.17093,1110.3074,525.3871,966.1365,9.537271,1020.2124,15.396077,-2.9795054540405275,-4.114776259765627,881.4295824680237,289.42657114542845,12.213959
2018-12-18,422.5774,244.42424,1020.6801,498.64706,776.25586,9.077294,1020.7579,13.759258,-3.3512256503295905,-6.1860050253906245,965.8031662016601,558.633067322113,12.391449
2018-12-19,221.64919,70.75971,797.1105,296.6996,726.35077,15.489239,1019.30304,8.6323595,2.0441437390136716,-4.583526638671874,604.9800581825043,193.13499745320283,16.76712
2018-12-20,196.69655,102.7561,515.2121,226.9367,412.456,16.514044,1018.05615,6.802214,1.7704563079833981,-3.803771613281249,361.5203095324402,188.86156691513673,16.875671
2018-12-21,233.28856,64.037575,668.79095,247.16046,604.75336,15.451032,1014.70514,11.10278,0.29501068487548743,-1.8522643320312504,288.0657624022751,79.07388549269486,16.65741
2018-12-22,336.08456,74.281525,1074.4072,473.9723,1000.12573,12.817607,1014.8694,12.46877,-0.5806240740356436,-5.0173339648437505,574.2015534216553,126.91022257941894,14.328186
2018-12-23,346.50186,124.69383,846.61285,421.85355,721.919,12.508926,1017.99835,14.8722725,-0.8264086083984381,-5.274200119140627,514.206510311142,185.04483676792145,13.011078
2018-12-24,277.35486,91.73931,1010.22046,385.98566,918.48114,12.421256,1016.8318,16.662485,-0.3471529346313478,-5.610076679687499,640.817306135254,211.96000899734497,13.082153
2018-12-25,666.0135,157.12628,1527.2222,650.41943,1370.096,5.9175797,1010.6001,13.247233,-5.944922349121093,-3.35958841796875,3376.03269778183,796.4755575887145,11.612122
2018-12-26,523.8603,155.05821,1303.1431,699.03217,1148.0848,5.832434,1013.5296,8.900565,-4.559599822601319,-9.631438828124999,2301.977010601959,681.3657122491837,6.606201
2018-12-27,540.3171,74.00986,2018.8915,772.0498,1944.8816,6.4441123,1013.9727,8.170534,-2.8818736991271976,-6.888610601562499,1971.555960466614,270.05360572769166,7.5736084
2018-12-28,981.76904,308.699,1862.267,1206.4386,1553.568,1.1144371,1017.9622,4.847008,-6.802131696728516,-8.626708998046874,6125.901099574219,1926.1755995344238,3.509552
2018-12-29,698.98126,298.75476,1432.7273,942.84235,1133.9725,1.9008865,1024.3225,5.0996947,-5.5818838643554685,-9.498565451171874,2839.4713717692443,1213.63137493656,4.6372375
2018-12-30,323.3724,159.2957,908.3289,389.28366,749.0332,8.573054,1019.59186,10.052313,-1.4868376863403316,-5.946899722656251,701.7557615807739,345.6902111784241,10.403259
2018-12-31,1015.0262,210.99866,3346.6077,1277.6664,3135.609,5.2650514,1012.3311,8.859963,-3.7093866351013176,-3.3139341562499993,3162.962881244434,657.5011869310547,9.82959
2019-01-01,772.4619,286.3367,1635.7798,1079.4846,1349.4431,0.36668524,1018.633,3.042743,-6.1400287585391995,-8.5482791796875,4969.721012317383,1842.1795183243714,2.4962158
2019-01-02,607.7692,280.68616,1299.6647,752.91254,1018.9785,1.9468905,1022.0303,5.3992057,-5.497483526634216,-10.17059372265625,2123.9626055924073,980.9099840534668,3.7313843
2019-01-03,357.77475,151.97592,915.28906,445.53976,763.3131,6.437266,1021.3035,5.3409934,-2.1773741270446774,-7.3075565683593755,812.5741476782104,345.1660718680542,8.439117
2019-01-04,347.19995,117.55009,994.6052,465.3164,877.0551,9.341315,1016.59125,5.9771705,-0.4319847305297859,-6.834106818359373,696.4711236524657,235.80141899404524,10.200836
2019-01-05,365.39648,195.72514,865.308,420.15628,669.5828,7.4368286,1013.2613,14.119277,-2.5545123867187502,-1.9702454785156256,1103.0312830570313,590.8402661735413,10.0347595
2019-01-06,651.2834,347.07455,1259.7568,784.7051,912.68225,3.2705166,1015.404,15.034419,-7.1815068660125725,-8.703491552734375,2532.6961784968566,1349.695718141861,4.5624084
2019-01-07,564.4384,282.9115,884.32465,455.11798,601.41315,4.466642,1020.81525,18.875956,-6.006866097076417,-6.4952087597656245,2128.7372641678953,1066.9795567867675,6.9170837
2019-01-08,345.49136,64.32565,1117.0048,465.60645,1052.6791,8.085506,1019.3667,17.78874,-3.7172815607910152,-8.468108894531252,899.0550043813569,167.3914500151642,8.984558
2019-01-09,395.03003,127.18555,1012.9248,481.37903,885.73926,8.629523,1018.76587,13.891221,-3.9160317227172854,-7.385131892578126,734.191554095337,236.38343263378906,9.71286
2019-01-10,374.78076,63.03757,1112.2595,505.1392,1049.2219,8.887418,1018.73553,13.382808,-3.215576206726075,-6.9579166796875,699.9211744205567,117.72570847009392,10.222778
2019-01-11,460.51245,192.88208,876.27924,573.6161,683.39716,9.719672,1017.46875,9.463908,-1.6658407969360347,-5.049499472656249,848.5529066217041,355.40982500915527,10.594666
2019-01-12,585.8703,148.76158,1341.4199,605.4472,1192.6583,4.9489913,1015.6032,14.603555,-5.761786701324462,-4.852172685546876,1573.8995508160401,399.6375751765442,8.084747
2019-01-13,505.7561,226.6789,1337.3087,600.48517,1110.6299,3.9882252,1018.05853,13.01595,-5.587615778366089,-9.46353190625,1074.8416713476074,481.7419298328735,5.020996
2019-01-14,582.9492,299.05093,866.60986,510.42276,567.55896,4.3740883,1016.1779,16.921375,-5.451988212646484,-6.528503583984374,3121.418497324219,1601.2768977120668,5.1127014
2019-01-15,652.7102,374.92996,1198.1134,707.2395,823.1835,3.28958,1015.98267,17.212051,-6.71875889326477,-8.237762810546876,2223.106155508301,1276.997203772278,4.364044
2019-01-16,680.8336,205.25813,1531.8921,985.1567,1326.6339,6.112171,1018.242,17.191454,-6.1816648269042975,-8.221831884765624,3575.750417602783,1078.0194088187561,7.110443
2019-01-17,516.1673,170.52386,1011.1931,609.4558,840.66925,7.587358,1020.06757,25.073074,-5.914337002105713,-6.5216365390625,2998.1517591939696,990.4858903008545,8.535522
2019-01-18,326.51923,96.3436,1079.791,420.49814,983.4474,8.237508,1021.87445,19.145462,-4.005424179870605,-7.940246847656251,870.9733177686035,256.99161330461425,9.323181
2019-01-19,235.62846,63.112217,962.9238,318.8376,899.8116,11.552342,1023.3161,10.642688,-1.585944585144043,-7.9214779296875015,723.9403679439941,193.90476360096434,13.328247
2019-01-20,179.07137,63.86042,720.50946,205.7207,656.64905,12.973775,1018.3348,10.151687,-1.4317210900268549,-5.17806957421875,380.4094133595474,135.66158356536025,13.769836
2019-01-21,523.7835,77.93139,1218.8937,498.33447,1140.9623,4.9247108,1016.63055,9.811614,-5.982722249420165,-2.789489371093749,3298.7728217730714,490.80954906700134,11.93512
2019-01-22,548.93823,176.07324,1273.1438,772.26715,1097.0706,3.8514328,1022.1612,5.0891914,-5.244050199707031,-10.3825986875,3473.6525899775393,1114.1823207539062,4.6376953
2019-01-23,286.55835,62.763447,860.6249,427.53128,797.86145,8.2499,1025.6539,6.373587,-1.7865791358032226,-5.672027107421876,875.8843651529542,191.84058617399407,12.22464
2019-01-24,320.80292,65.46954,1190.6888,443.71298,1125.2192,12.3831,1020.35474,9.392226,-0.334610444030762,-5.2433171015625,1016.836752866394,207.5163109591919,14.643921
2019-01-25,291.18506,63.37764,1040.9482,430.95752,977.5706,11.292712,1019.8703,5.7158904,-1.596952788391114,-7.638031167968752,870.7580229898925,189.52410736612396,12.631653
2019-01-26,355.24844,64.06039,1010.782,416.35614,946.7216,12.302022,1021.41,5.6633058,-1.4892440197143557,-7.312682867187501,1208.4583644134339,217.915972548143,13.165161
2019-01-27,238.9174,64.08217,823.137,317.93314,759.0549,13.905357,1020.0982,9.15334,-0.47104263916015654,-6.113373263671875,609.2944033239334,163.42428800013275,14.601105
2019-01-28,205.05835,63.791836,795.57104,276.45978,731.77924,15.317574,1014.58057,13.838788,0.1925575473632808,-4.533325535156251,291.46907688969725,90.67344745896378,15.695251
2019-01-29,361.12045,63.998123,1040.4282,373.97302,976.4301,14.406981,1012.91425,14.928742,-0.905331531799316,-4.3310244023437505,607.2706982816773,107.62111266609497,15.391663
2019-01-30,558.0973,168.91241,1326.2423,759.9358,1157.3298,11.656609,1011.9587,19.910353,-1.8548934184570314,-5.829712285156251,857.2752764962647,259.46092101170655,12.527283
2019-01-31,460.15268,171.35887,1035.3782,508.26855,864.0193,9.203155,1012.4202,20.36211,-2.8336694360961907,-3.2570495468750007,1266.4068959666442,471.6044612941742,11.856689
2019-02-01,597.3775,201.64906,1132.8446,581.7001,931.19556,6.0759187,1013.76733,15.540764,-5.116959325531006,-7.6438905136718756,1263.2551480705138,426.4208411543472,6.8159485
2019-02-02,650.2196,284.56134,1304.2399,598.18744,1019.6785,5.9654655,1010.26807,23.112589,-5.783072454345703,-6.917815888671875,4870.761245831543,2131.6342032375487,7.419464
2019-02-03,846.4371,541.11926,1357.2933,893.87506,816.1741,2.785342,1010.9803,14.7696085,-7.42809302192688,-8.337859779296876,4613.449146267242,2949.334665113684,3.6418762
2019-02-04,914.86005,633.812,1415.2036,1000.0236,781.3916,3.0607312,1010.3128,15.481097,-7.560223827438355,-8.603606884765625,5540.1248443544,3838.180152955322,3.610443
2019-02-05,1203.8867,667.89325,2061.009,1154.5012,1393.1157,0.5813357,1011.3774,10.95901,-8.484269276599884,-8.12707559765625,7732.4391903125,4289.80888071582,2.7177124
2019-02-06,924.9294,499.45767,1753.6323,1150.7733,1254.1747,-1.7474428,1017.5318,6.041679,-7.751491841529846,-10.906585419921875,4456.744480847778,2406.6218093759153,-0.38180542
2019-02-07,808.46027,384.8058,1575.5304,1033.0028,1190.7246,0.20802052,1023.1071,6.288713,-6.443070476809502,-10.283538341796875,2663.0460456118835,1267.5397543235229,2.5783997
2019-02-08,681.01965,354.75793,1375.3167,813.8409,1020.5587,2.726485,1020.46893,6.712925,-5.483709986038209,-10.036987005859375,1641.0291548161256,854.8477429305786,3.580719
2019-02-09,794.1705,378.39075,1248.0679,749.97015,869.6771,1.7273445,1016.512,10.448636,-6.483219487060547,-8.320983830078125,2615.674781225,1246.26534285,3.6591492
2019-02-10,759.01434,448.1612,1527.6085,841.40295,1079.4473,0.95325726,1016.18677,9.829868,-7.512868237293244,-8.854919134765625,3324.5780797864077,1963.0022732825623,2.0127869
2019-02-11,654.5249,322.9573,1263.3046,868.6164,940.3473,1.1767489,1018.99384,4.091189,-5.150432428196717,-8.177123962890626,2488.6667863166017,1227.9641580236205,4.868988
2019-02-12,386.58426,90.487526,1017.5599,522.9177,927.0723,6.7126403,1019.0734,4.462259,-2.249104714508057,-8.31115693359375,1280.0397836842712,299.6180791736252,8.215393
2019-02-13,319.2998,63.1416,1135.3488,405.79465,1072.2072,7.6103606,1012.93604,20.897242,-2.889085377593995,-4.0911558417968745,1275.886800762793,252.30687532509768,8.773712
2019-02-14,927.69464,517.376,1551.3945,939.60034,1034.0186,9.110234,1008.77716,28.50292,-3.176595739440918,-3.18994125390625,6570.275767686829,3664.2475777509767,11.25824
2019-02-15,619.65027,318.82346,1275.2183,691.96173,956.3948,2.6282284,1014.94794,11.125621,-7.118986574020386,-8.0912470859375,2816.575866791077,1449.1891587450593,3.735962
2019-02-16,815.7646,374.71075,1462.9492,957.2848,1088.2385,0.84343463,1019.5125,9.277076,-8.207705368175507,-10.324127169921875,4592.164013513916,2109.350256655029,2.0283508
2019-02-17,825.8139,251.98982,2014.7053,982.8674,1762.7155,-0.059750874,1018.4448,8.694247,-7.349272573595476,-9.04025251171875,4830.151665006409,1473.8781395629119,1.6848755
2019-02-18,967.60425,486.48962,2505.2214,1167.1852,2018.7318,-1.2358373,1016.736,6.9344783,-7.592143940354919,-10.77545133203125,4587.272114697241,2306.3771070423704,-0.12384033
2019-02-19,782.8601,229.11613,1784.7042,1007.0152,1555.5881,-0.29915237,1020.0591,4.8477917,-6.485630074267578,-10.639495998046876,2778.4883416864013,813.1676438282394,0.915802
2019-02-20,759.90314,287.9712,1616.6616,873.9423,1328.6904,0.2897962,1015.7917,7.9859004,-6.513723796625137,-9.600555107421876,2135.3091219345824,809.1919637602539,1.0371399
2019-02-21,1082.1051,565.92456,2109.5283,1218.1505,1543.6038,-0.62801486,1005.2767,10.013436,-7.483771162537384,-8.392303671875,5001.758795264038,2615.844007693408,0.7453613
2019-02-22,883.3794,256.5367,1999.273,1119.9032,1742.7362,-0.26633582,1011.91425,6.273725,-6.619422815191269,-10.40234373046875,3446.864419853125,1000.9824461396485,2.0291138
2019-02-23,671.7723,173.59181,1462.2367,908.07904,1288.6449,1.9496613,1023.26074,6.294908,-5.893826745117187,-10.267638927734374,1506.3918965085757,389.26479661008455,3.150299
2019-02-24,501.4078,139.06618,1373.8915,642.2954,1234.8253,4.7709413,1022.10913,10.759251,-5.029318742523193,-8.468780628906249,981.3214133707062,272.1709075647629,7.7680054
2019-02-25,362.0422,76.13248,1127.5636,482.6615,1051.4312,8.397403,1017.2614,12.870811,-3.0971342366333,-7.2241214042968735,623.1571818228759,131.04135078894043,9.147736
2019-02-26,215.62386,62.94671,681.2312,299.7334,618.2845,9.200149,1017.2458,11.806348,-2.1025124175415044,-4.221527138671876,320.86399453582766,93.66928503504029,10.040558
2019-02-27,440.70435,109.315475,968.7436,423.1042,859.4281,7.0756392,1018.27295,16.710718,-3.953965752105713,-6.993835517578125,1000.0789133911131,248.06676626779173,8.2499695
2019-02-28,1011.13995,450.3241,1403.3651,893.90076,953.041,7.412005,1018.6812,18.490921,-5.134107052337647,-7.195343212890624,2248.3644306727842,1001.337824335144,9.161957
2019-03-01,411.94467,137.8878,823.0918,446.71423,685.204,9.895302,1016.74097,17.822771,-2.654790181152343,-5.805603464843749,737.5467287551025,246.87465185357667,10.335999
2019-03-02,655.8183,64.98912,1773.9779,576.3647,1708.9888,7.85692,1015.09204,22.671112,-4.311030234527587,-4.734832748046875,2881.7639756500243,285.5719437721252,9.888458
2019-03-03,538.98627,164.02278,1151.8325,599.87494,987.80975,6.358958,1016.8382,14.212771,-5.7110962325134285,-7.382232548828124,2207.7042968784,671.8423479993882,7.1127625
2019-03-04,641.6207,254.78171,1153.7109,679.8156,898.9292,6.439772,1016.38153,10.271506,-5.215027870941162,-7.127685425781252,2059.4237157036255,817.778274259433,9.183289
2019-03-05,509.68558,227.34894,985.3176,592.2142,757.9687,11.27159,1015.1241,15.902367,-1.0853277671508792,-3.3840634003906267,1144.2346920631562,510.3941598283387,13.35434
2019-03-06,521.8106,102.50196,1150.2113,547.5187,1047.7094,8.548474,1012.64056,22.0288,-3.7618016881713867,-2.9450072128906246,2604.235162207947,511.56340316832734,11.536957
2019-03-07,633.2611,145.21844,1340.5673,669.39325,1195.3489,4.1737113,1015.4512,11.667831,-7.3787322001037605,-8.223205357421875,2321.0497654229735,532.2594942657837,5.9394836
2019-03-08,842.33795,460.19608,1553.7837,958.233,1093.5876,1.0674006,1015.5999,10.12185,-8.312857425315856,-10.135223767578125,4544.140331710205,2482.608723467407,2.6523132
2019-03-09,789.292,393.28036,1424.732,890.0312,1031.4517,1.2650032,1016.055,9.788302,-7.721263795654297,-10.330292087890625,2183.4323295273434,1087.9383954069092,2.835785
2019-03-10,760.00275,391.54175,1418.3264,870.9629,1026.7847,1.2941424,1014.15607,12.581233,-7.517578634544373,-9.206176767578125,1494.0375673182982,769.7052193381347,2.3085632
2019-03-11,691.62933,246.54266,1517.2175,864.1551,1270.6748,3.3527691,1013.82745,13.791247,-6.470544863571167,-9.39514125390625,1826.9384002893983,651.2422732514343,4.9457397
2019-03-12,817.92676,264.62778,1549.8706,1038.4094,1285.2428,4.9561515,1009.2264,14.78881,-6.847951514556884,-8.590606328124998,3227.8278780589844,1044.3146749659302,8.676514
2019-03-13,756.05634,262.5532,1583.6327,917.2518,1321.0795,4.9117875,1011.97925,7.245587,-5.786076490081786,-6.976532080078124,3650.5817250124514,1267.7254856883546,8.483368
2019-03-14,698.2073,111.90521,1651.8354,974.85785,1539.9302,4.6427193,1020.48804,5.181567,-5.542160731201172,-10.29812628125,3315.2420284381838,531.3506123951416,5.8901367
2019-03-15,787.1343,62.859734,1854.0708,1202.2585,1791.211,5.980863,1021.6258,5.709989,-5.131155905670166,-9.828887796875001,2900.214034107715,231.60810901117404,8.180908
2019-03-16,822.48505,103.48071,2008.4353,1064.6017,1904.9546,8.984994,1018.0913,6.507574,-3.855716065368652,-9.284363037109376,3343.1426307724,420.6165014758301,11.584137
2019-03-17,1305.1702,582.3435,2085.0146,1756.0009,1502.6711,12.024566,1016.6364,10.65864,-3.433057803283692,-8.455474976562499,3304.9657291885255,1474.6163983782715,14.130249
2019-03-18,905.1193,274.0618,1622.0623,1214.2583,1348.0005,13.619103,1014.6927,13.331783,-2.5564245682983398,-6.944366291015626,1852.3253383354188,560.8670587101593,14.248627
2019-03-19,731.70624,530.6495,1128.8065,855.0555,598.15704,12.577945,1014.13574,14.352672,-2.0910892444458007,-4.953979119140627,1662.2491091275024,1205.499655026355,13.511078
2019-03-20,745.21564,276.8806,1664.6437,817.57367,1387.7631,5.717977,1015.38885,13.898646,-6.078055953033447,-5.432037072265626,2189.6240333415894,813.5423080436035,9.912201
2019-03-21,679.65796,173.59148,1554.5946,749.53674,1381.0032,3.0447857,1018.39575,13.235153,-7.300163262008667,-8.941253400390625,2569.5060441828614,656.2776791414948,3.9168396
2019-03-22,674.81866,311.96765,1441.0818,791.36835,1129.1141,4.381845,1019.7471,13.299552,-6.598730002593994,-8.849914158203124,1769.7857729463258,818.1692949715087,7.710663
2019-03-23,570.5606,177.09508,1320.3346,638.0648,1143.2395,6.9428344,1019.80206,14.058965,-5.103960622711181,-8.358001923828127,1607.2133175433348,498.8594780411682,7.981903
2019-03-24,589.2297,137.81786,1421.1449,769.71185,1283.327,7.1297507,1019.86005,9.124006,-5.411824271392822,-7.082214654296877,1436.4584545192688,335.9804037354629,11.659454
2019-03-25,678.94104,206.59259,1298.5511,853.6852,1091.9585,12.331459,1018.9017,7.5655155,-2.083682954589843,-6.981415205078125,1088.633413418274,331.25644722720335,13.30954
2019-03-26,400.96103,63.103985,1012.1897,504.19464,949.0857,12.684075,1015.8069,7.261524,-1.4431766444702152,-5.931793083984374,859.9644549412903,135.3427889227455,13.183014
2019-03-27,426.14346,86.82272,1271.984,537.4515,1185.1613,9.6856575,1015.658,12.034016,-3.3719854987792974,-5.5975951894531235,1119.161826918457,228.01869823583985,12.620331
2019-03-28,608.58374,94.29715,1295.0281,637.83887,1200.731,6.406662,1020.031,13.095822,-6.567326012695313,-9.11975065234375,2389.4874513856444,370.23969079906004,8.278381
2019-03-29,607.9528,62.57202,1728.2712,805.8752,1665.6992,7.655908,1021.1214,8.932426,-5.265661892242431,-8.999694587890627,2226.9428517102538,229.2025160800781,10.202972
2019-03-30,580.09515,63.086445,1662.2809,746.49786,1599.1945,10.768012,1017.91534,10.179533,-3.4608289531860343,-8.212097609375,1783.0036105427307,193.90501405466728,12.957275
2019-03-31,622.8865,100.82787,1748.508,844.45026,1647.6802,12.989171,1016.63446,10.867394,-3.159206971862794,-8.302978466796876,1665.1817220539551,269.54627916977694,14.545197
2019-04-01,543.5987,64.22484,1254.7319,753.8323,1190.5071,14.271968,1014.17035,13.398575,-2.761275112121581,-7.0745544238281255,1228.5881146433899,145.15464043656465,14.755341
2019-04-02,432.12585,63.80223,1175.1102,492.19092,1111.308,11.804459,1011.6116,14.630422,-3.2632913818359377,-5.046661943359375,1392.7760694589233,205.63967501887666,14.402008
2019-04-03,788.0125,327.9733,1458.9598,788.3427,1130.9866,6.574716,1014.4907,14.731906,-6.563963408843994,-8.93740927734375,2811.8306899628174,1170.292816474475,8.284241
2019-04-04,681.92236,188.3726,1377.4985,709.66284,1189.126,6.079413,1016.21576,14.26282,-6.9538390628356925,-8.439269847656249,1767.1429545434082,488.15134766940156,8.120056
2019-04-05,735.9482,332.01672,1504.9448,832.4441,1172.9281,5.3201165,1015.31573,18.96173,-7.278436480072022,-9.781464048828123,2154.8761450149536,972.1539312484132,7.0112
2019-04-06,597.6688,168.9241,1367.1012,744.5557,1198.1771,8.443776,1016.5742,15.135841,-4.937628869323731,-7.520568458984375,1991.6305864909914,562.9110919212952,11.614655
2019-04-07,385.14157,65.40999,1223.4468,583.6474,1158.0367,14.126039,1018.8431,17.803741,-1.5335464486694335,-6.3732296191406235,794.6964959952394,134.96618515155032,17.128265
2019-04-08,364.13184,64.39307,1190.6954,510.70047,1126.3024,18.867495,1016.82074,14.438838,0.05750458312988371,-5.230529789062501,981.6539860343751,173.5956707765625,19.672241
2019-04-09,641.06915,64.3457,1917.7166,771.076,1853.3708,14.937194,1014.7482,14.919957,-2.558331129455567,-3.998352310546874,2939.0131999745972,294.99605465429687,18.731232
2019-04-10,807.4964,213.24767,1771.5983,1054.0317,1558.3506,7.4221115,1017.6894,6.526484,-6.341597488769532,-9.141173998046874,5768.515254991699,1523.3782003463134,10.353302
2019-04-11,644.80444,63.029583,1822.3198,875.7178,1759.2903,10.931683,1016.17334,9.000437,-3.1130644133300773,-7.443328988281252,2688.995407517212,262.84908689627264,12.104187
2019-04-12,747.5606,137.16302,2012.3342,950.7699,1875.1711,7.9947877,1009.18195,13.320198,-5.796559806976319,-8.761200048828126,3450.407998715491,633.0836499987671,10.901825
2019-04-13,786.8952,131.1637,1768.8066,1072.9298,1637.643,11.353355,1012.48114,9.970235,-3.6549885922851555,-8.530974857421874,2124.561571007355,354.1327329398804,12.947296
2019-04-14,506.74033,63.32503,1166.7971,667.46295,1103.472,12.003903,1013.00073,10.281295,-3.62776761102295,-7.107727410156251,1170.5304751255462,146.27586390804632,12.853455
2019-04-15,513.9839,80.64999,1174.9852,687.8638,1094.3352,10.704057,1009.62524,11.972323,-3.4568162601928716,-6.367859306640625,1424.6276936366698,223.54047840099716,11.672211
2019-04-16,745.587,296.8147,1580.3364,878.63104,1283.5217,7.3885818,1012.35425,19.01026,-5.073066247222901,-6.1593322499999985,2518.974989763318,1002.7921945770996,10.402344
2019-04-17,615.4285,109.253006,1508.7523,816.4439,1399.4993,9.746376,1017.7159,12.172772,-4.288207962402344,-7.387023753906249,1756.1842006788147,311.76390808072665,14.719177
2019-04-18,529.0629,63.92136,1635.6556,751.30316,1571.7343,16.699755,1017.70624,12.182236,-0.7931852850341805,-6.365783308593748,1103.1119693833375,133.27794048961564,18.600159
2019-04-19,570.7444,69.828766,1348.2869,762.8109,1278.4581,18.3533,1013.8152,14.023456,-0.49782590539550853,-4.313903548828126,1105.6119487281983,135.26811646437685,18.925262
2019-04-20,512.54364,151.02309,1140.0396,571.6549,989.0165,13.336816,1011.62726,13.367466,-0.2785761659545898,-2.487762587890625,1468.0972000146485,432.580863630127,17.093597
2019-04-21,772.785,342.98126,1380.0951,863.3798,1037.1138,8.788939,1013.4248,11.271636,-4.857151523986817,-7.510589480468749,2935.2780505220644,1302.7496725254823,10.9470825
2019-04-22,840.2039,186.49127,2066.1897,1024.6835,1879.6985,11.358768,1014.90985,15.443634,-3.6596195368652342,-6.8342593359374995,2365.607407637683,525.0691228011109,14.982056
2019-04-23,965.04565,238.46257,1874.2687,1228.5873,1635.8062,16.017817,1013.44434,15.452022,-1.6419014564209,-5.909484564453123,2351.6695725820314,581.0970372434082,18.958221
2019-04-24,819.3746,248.59348,1319.4855,1088.8186,1070.892,19.09907,1013.1629,14.033994,0.5443835953369138,-3.894988908203125,1273.272033578369,386.30332256823726,20.49582
2019-04-25,479.17435,64.13125,1215.9525,650.86145,1151.8213,19.735147,1012.52594,15.44241,1.3198314761962884,-3.5715031523437517,867.6384024335022,116.1221053033493,20.739319
2019-04-26,467.96664,104.360275,1118.0753,604.8663,1013.715,19.512276,1012.37964,15.445767,1.7011376958007816,-2.2044674785156246,894.2883753391358,199.43340440863037,20.65976
2019-04-27,492.91367,163.31752,1160.44,642.0418,997.12244,17.75949,1012.7385,14.226832,2.2273225594482415,-2.4867856777343746,1050.3931067950439,348.0276756115112,19.35733
2019-04-28,536.013,172.12883,1025.917,590.5858,853.78815,17.828405,1010.16766,17.375378,2.2568443802490226,-2.2101743652343764,1399.993005906024,449.5770771114578,18.370026
2019-04-29,966.2154,524.77985,1541.6177,987.0205,1016.8378,9.296192,1008.5947,19.65712,-4.814937830810546,-0.8618772304687496,2898.095146560553,1574.0402566279358,17.232239
2019-04-30,742.6766,344.11462,1250.9877,796.4525,906.87305,7.1409783,1011.83075,15.984062,-6.615841663665771,-8.927002193359375,2889.5066467444212,1338.8351366136962,8.007477
2019-05-01,815.991,321.76187,1609.3533,931.9682,1287.5914,8.33652,1014.035,13.71165,-6.024417804992677,-7.681365263671875,1985.5613311097352,782.9472479022553,12.726105
2019-05-02,684.6021,249.78337,1362.9774,831.2676,1113.1941,12.54454,1014.61523,14.221493,-2.809576594726563,-5.792755144531249,1656.5623316765564,604.4119880568558,15.230652
2019-05-03,651.02637,114.52428,1361.0658,853.01917,1246.5415,14.753383,1012.9172,13.5653305,-1.5765013171997069,-5.455780076171877,1248.7366045209963,219.66953056157686,16.768097
2019-05-04,523.3094,108.1835,1195.4584,622.8567,1087.2749,15.02188,1011.3577,11.9866,-0.9900238501586927,-4.745116730468752,1171.1191014007325,242.10489812888184,16.615051
2019-05-05,582.9605,232.96889,1155.6368,680.2662,922.66797,12.709602,1009.86035,11.636613,-1.9013906440429693,-3.5489196132812495,1912.0943256266785,764.1314972012741,15.719421
2019-05-06,857.576,323.6011,1724.6029,952.74164,1401.0018,6.8217964,1011.01215,17.06281,-7.309150582763673,-7.923065392578124,3228.178439981079,1218.1335801655885,9.720673
2019-05-07,731.30255,348.14,1313.0803,827.80005,964.9403,8.405281,1014.1238,19.111917,-5.829078933105469,-7.5821537128906265,2677.4301283964724,1274.6031892025635,10.607269
2019-05-08,755.91376,330.88882,1477.9271,937.4082,1147.0383,10.510266,1014.1325,19.771975,-4.764915695983886,-7.518096757812501,2735.1310631775514,1197.2586733311462,13.465698
2019-05-09,875.9426,293.73233,1318.2847,851.4002,1024.5524,10.996441,1009.25323,20.654081,-4.373909112548828,-5.498077830078124,2518.5307380730956,844.5460694791076,13.581024
2019-05-10,866.3212,309.14517,1716.3491,1028.2656,1407.204,7.290146,1008.1788,20.892828,-7.489978125976563,-9.380920591796876,1895.1741078624939,676.2894718682769,9.652618
2019-05-11,837.27167,164.0738,1814.3789,993.5707,1650.305,9.9637785,1012.1545,24.949228,-6.248486504211424,-7.684357101562501,855.2793715959717,167.60264056902466,13.315796
2019-05-12,793.9084,169.5235,1802.2115,935.4897,1632.688,15.63654,1012.1535,22.253601,-2.1452195870971664,-5.980468316406249,1546.2725786903993,330.1760527725159,17.827576
2019-05-13,878.8996,419.14194,1515.9347,939.4844,1096.7927,17.486685,1013.438,19.518839,0.0009227991943348002,-4.4793698535156246,1690.4536005929015,806.1671654836822,18.357025
2019-05-14,615.8136,206.44022,1222.206,707.851,1015.76587,16.961493,1014.0454,16.641119,-0.13502746154785328,-4.143951076171874,1326.7803744346925,444.7787898423646,18.424347
2019-05-15,536.1445,237.03749,1035.5605,652.3806,798.5231,14.952694,1012.1926,15.740284,-0.7077860607910154,-3.0773926972656263,1566.5610636652223,692.6000815366974,17.402435
