date,daily_aqi,n_monitor_readings,n_sites,pollutants_used,dominant_pollutant,dominant_site
2018-07-02,93.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-07-03,84.0,44,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-07-04,118.0,51,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Pico Rivera #2
2018-07-05,122.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2018-07-06,147.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2018-07-07,185.0,52,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Azusa
2018-07-08,122.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-07-09,108.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-07-10,108.0,50,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-07-11,90.0,43,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-07-12,58.0,40,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2018-07-13,80.0,44,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-07-14,87.0,44,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-07-15,93.0,43,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-07-16,97.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-07-17,129.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-07-18,115.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-07-19,122.0,52,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-07-20,84.0,45,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-07-21,67.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2018-07-22,74.0,49,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Azusa
2018-07-23,150.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2018-07-24,195.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2018-07-25,185.0,50,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-07-26,190.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-07-27,172.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Azusa
2018-07-28,136.0,52,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-07-29,108.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Azusa
2018-07-30,122.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-07-31,97.0,49,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-08-01,80.0,39,14,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-08-02,115.0,42,14,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-08-03,112.0,51,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-08-04,154.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-08-05,151.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2018-08-06,197.0,52,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2018-08-07,201.0,44,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-08-08,112.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-08-09,172.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-08-10,93.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-08-11,74.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-08-12,90.0,52,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-08-13,87.0,46,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-08-14,80.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-08-15,100.0,51,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-08-16,97.0,45,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-08-17,129.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-08-18,126.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-08-19,136.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-08-20,101.0,44,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2018-08-21,112.0,52,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Azusa
2018-08-22,93.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2018-08-23,93.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2018-08-24,126.0,51,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-08-25,147.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Azusa
2018-08-26,133.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Azusa
2018-08-27,119.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-08-28,101.0,42,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Azusa
2018-08-29,71.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-08-30,97.0,47,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-08-31,164.0,43,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-09-01,115.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-09-02,101.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-09-03,84.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Azusa
2018-09-04,97.0,44,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-09-05,90.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-09-06,97.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2018-09-07,147.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-09-08,192.0,52,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2018-09-09,143.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Azusa
2018-09-10,126.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-09-11,122.0,51,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-09-12,115.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-09-13,93.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2018-09-14,67.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2018-09-15,93.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Azusa
2018-09-16,87.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Azusa
2018-09-17,87.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-09-18,105.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-09-19,133.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-09-20,108.0,51,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-09-21,105.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2018-09-22,115.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2018-09-23,97.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Azusa
2018-09-24,61.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2018-09-25,69.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2018-09-26,112.0,46,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2018-09-27,150.0,42,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2018-09-28,100.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Azusa
2018-09-29,64.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Azusa
2018-09-30,54.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2018-10-01,71.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-10-02,54.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-10-03,40.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-10-04,34.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-10-05,44.0,52,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2018-10-06,54.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2018-10-07,56.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-10-08,57.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-10-09,52.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2018-10-10,54.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-10-11,57.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-10-12,58.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-10-13,45.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2018-10-14,51.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Azusa
2018-10-15,57.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach (Hudson)
2018-10-16,63.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-10-17,61.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-10-18,66.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2018-10-19,69.0,44,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2018-10-20,67.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2018-10-21,90.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Azusa
2018-10-22,74.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2018-10-23,78.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2018-10-24,64.0,44,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-10-25,100.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2018-10-26,101.0,50,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2018-10-27,126.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2018-10-28,129.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2018-10-29,133.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2018-10-30,72.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2018-10-31,66.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2018-11-01,62.0,51,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2018-11-02,67.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2018-11-03,70.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2018-11-04,90.0,52,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2018-11-05,74.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2018-11-06,56.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2018-11-07,61.0,52,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2018-11-08,74.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2018-11-09,73.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2018-11-10,109.0,52,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2018-11-11,111.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2018-11-12,66.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2018-11-13,73.0,51,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2018-11-14,66.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2018-11-15,68.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2018-11-16,73.0,52,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2018-11-17,80.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2018-11-18,112.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2018-11-19,130.0,52,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-11-20,102.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-11-21,83.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-11-22,59.0,52,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2018-11-23,61.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-11-24,64.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2018-11-25,64.0,51,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2018-11-26,57.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2018-11-27,62.0,45,15,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2018-11-28,60.0,50,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2018-11-29,39.0,39,14,"CO,NO2,Ozone,PM2.5,SO2",Ozone,LAX Hastings
2018-11-30,48.0,41,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-12-01,55.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2018-12-02,39.0,45,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2018-12-03,61.0,44,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2018-12-04,54.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2018-12-05,58.0,39,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2018-12-06,46.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2018-12-07,52.0,50,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2018-12-08,62.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2018-12-09,65.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2018-12-10,68.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-12-11,83.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (North)
2018-12-12,80.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-12-13,82.0,51,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-12-14,78.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2018-12-15,134.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-12-16,91.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2018-12-17,63.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-12-18,61.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-12-19,85.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-12-20,86.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-12-21,83.0,44,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-12-22,102.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Pico Rivera #2
2018-12-23,121.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2018-12-24,130.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2018-12-25,43.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Pico Rivera #2
2018-12-26,65.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-12-27,55.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-12-28,57.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2018-12-29,78.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-12-30,97.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2018-12-31,64.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2019-01-01,66.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2019-01-02,93.0,41,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-01-03,71.0,51,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-01-04,87.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-01-05,85.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-01-06,58.0,49,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-01-07,57.0,45,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-01-08,66.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-01-09,77.0,48,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2019-01-10,71.0,44,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-01-11,92.0,47,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-01-12,57.0,51,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (North)
2019-01-13,70.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-01-14,56.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-01-15,42.0,51,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2019-01-16,38.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,LAX Hastings
2019-01-17,44.0,43,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2019-01-18,62.0,52,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-01-19,58.0,47,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2019-01-20,54.0,47,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-01-21,40.0,52,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Azusa
2019-01-22,71.0,45,15,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2019-01-23,65.0,45,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-01-24,76.0,50,15,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2019-01-25,62.0,46,15,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2019-01-26,66.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-01-27,84.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-01-28,106.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-01-29,95.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2019-01-30,75.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2019-01-31,64.0,44,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2019-02-01,52.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-02-02,41.0,51,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2019-02-03,44.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-02-04,42.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,LAX Hastings
2019-02-05,46.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2019-02-06,52.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2019-02-07,61.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-02-08,64.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-02-09,62.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-02-10,52.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-02-11,57.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2019-02-12,60.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-02-13,53.0,44,14,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-02-14,51.0,52,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-02-15,52.0,45,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-02-16,41.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2019-02-17,44.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,LAX Hastings
2019-02-18,44.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2019-02-19,54.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2019-02-20,56.0,51,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-02-21,58.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-02-22,61.0,43,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-02-23,57.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-02-24,68.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-02-25,65.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-02-26,70.0,51,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2019-02-27,57.0,46,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-02-28,53.0,44,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-03-01,62.0,52,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Pasadena
2019-03-02,36.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2019-03-03,37.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Azusa
2019-03-04,42.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2019-03-05,64.0,40,14,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-03-06,54.0,45,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-03-07,43.0,49,15,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2019-03-08,44.0,45,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2019-03-09,44.0,45,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2019-03-10,53.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-03-11,57.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-03-12,56.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-03-13,59.0,49,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2019-03-14,55.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
